image_path,Label
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f6bb0a43-56e1-423a-9da5-0e2e71f0d9a6___FREC_Pwd.M 5149.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f6d3fe59-d384-444b-a906-b7aa8e008c31___FREC_Pwd.M 4852.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f727949e-3f0f-40a1-bcb5-e7619df8ff87___FREC_Pwd.M 5128.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f7385075-b341-47bf-8521-5561918bd3cb___FREC_Pwd.M 0501.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f78507be-2f2a-456e-bf8b-4fb02409a4d8___FREC_Pwd.M 5071.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f7d72dfe-0b0c-44a2-96b3-fd588eb10b12___FREC_Pwd.M 0500.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f7f22a1d-718d-4b6d-ac7a-e0121d97d55e___FREC_Pwd.M 4533.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f7f8411d-93f5-4fd7-bf9a-9759cf6acd8b___FREC_Pwd.M 4466.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f84ac3f6-8aa8-43cb-aaf4-6bc79e189608___FREC_Pwd.M 0269.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f8541ff1-4f29-4c2a-8ee6-8ac486706f6c___FREC_Pwd.M 4535.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f8719075-186b-41c2-af02-65f27d50e01f___FREC_Pwd.M 0289.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f8dd4a75-9b51-4d3a-8774-817bff84b1a7___FREC_Pwd.M 0570.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f951d0e5-1303-41c7-a4fb-d691a64cca90___FREC_Pwd.M 4722.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f9699ceb-b9c3-43f5-8968-d6afa32a0153___FREC_Pwd.M 5160.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f9dfbedf-66b4-4493-9ce9-6f6aca0cb152___FREC_Pwd.M 4926.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\f9ecca4f-e052-40e9-8d79-dc04ba579ff0___FREC_Pwd.M 0404.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fae0ccf9-efd8-47c2-af4d-77a13740e172___FREC_Pwd.M 4779.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fb9f7797-a300-4486-aef5-0203b072ddce___FREC_Pwd.M 4510.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fbc52151-4c04-430b-a188-a03b17d93d0d___FREC_Pwd.M 0266.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fc3407ee-984f-4091-b4a9-0402ade2ecb7___FREC_Pwd.M 0422.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fc524b6b-01c6-42d8-9c5c-0d9bec5ba194___FREC_Pwd.M 4522.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fc5a6065-20bd-440d-92fd-03457bdb8614___FREC_Pwd.M 4589.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fc82d54d-ebc6-47d7-8036-2c308524e259___FREC_Pwd.M 4566.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fc970b2a-101f-46d8-ba74-72fc03d0c85c___FREC_Pwd.M 4634.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fcc71c46-4b27-48c6-99be-528a12895cd0___FREC_Pwd.M 4773.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fccd6a7d-673f-4cf5-a136-97cc303e00bb___FREC_Pwd.M 4653.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fd12fe2b-b86f-4a8b-a4f0-edffeabb7536___FREC_Pwd.M 0345.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fd16a9a9-e8d6-4122-b393-a31e787b9d28___FREC_Pwd.M 4762.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fd437fb9-f319-4f40-9142-b8800bccd21e___FREC_Pwd.M 5142.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fd7fbe5c-d234-4c16-b587-faed3407e2dd___FREC_Pwd.M 0474.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fd8d4072-e0b3-4936-95c2-e2d6dc6d22b0___FREC_Pwd.M 0250.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fded10e6-0668-43d4-be77-e091cafc25fd___FREC_Pwd.M 0538.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fdf38a3e-2855-4a4c-8094-9cfd9a94d037___FREC_Pwd.M 0351.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fdfada36-240c-4274-afd3-fc159f236d36___FREC_Pwd.M 4831.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fe4079cc-20c7-4c71-bd2f-a07e97c8e392___FREC_Pwd.M 4511.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fe410980-15d4-472d-b8e6-4fece7d302ee___FREC_Pwd.M 4949.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fee69dd9-eeb1-4cf2-b249-17482605f1f7___FREC_Pwd.M 4689.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\ff2a06ae-9fc1-4436-bfcd-346a18dd5bfb___FREC_Pwd.M 4840.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\ff59e364-f269-4a12-ac5a-be4f1e05dbe3___FREC_Pwd.M 4579.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\ff64f373-b8e3-4e59-9e7a-7065957a4dc2___FREC_Pwd.M 0583.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\ffdeb404-b84d-4389-9cc9-e1d3159374fe___FREC_Pwd.M 4625.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fff3ae4b-4bce-4b7a-b53c-98c482d9d8fd___FREC_Pwd.M 0414.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Cherry_(including_sour)___Powdery_mildew\fffc6a5c-66f3-4d73-afd2-84862fb83c4f___FREC_Pwd.M 5085.JPG,Cherry_(including_sour)___Powdery_mildew
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\cf1a5200-6ba7-4b6f-af28-969e47db1c7e___RS_GLSp 4660.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\cfbb5e1c-2812-4467-9748-ee171462c331___RS_GLSp 4371.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d007f0d4-30a4-4d9c-b193-09cef70b547b___RS_GLSp 4617 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d07122b2-20b4-4f1b-9071-bd90d77cc478___RS_GLSp 9310.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d072dd28-bda5-4666-bffc-2a70f7fbccb3___RS_GLSp 4651.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d0df634b-a2ee-4a22-8430-8a3b0e2c68c3___RS_GLSp 7344.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d0e9b297-cb9f-440a-ac87-3ba307edcf6c___RS_GLSp 7308.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d1b2206b-39e5-4444-9ebe-223d0d78880e___RS_GLSp 4407.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d1f96a7c-c108-45a4-82f6-ffe84b0d081f___RS_GLSp 9304.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d1f9878a-eea5-4008-8a1d-b3a88e2654b8___RS_GLSp 4640.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d20981e7-70ec-495a-9921-c48de5793822___RS_GLSp 4339.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d2a1f0d8-2835-4984-80fd-11be9e18ab22___RS_GLSp 4580.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d39aadb4-c3f8-45a0-a92c-913263278c29___RS_GLSp 4654.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d3e2528d-3e05-4dc0-bb6b-56dcf17d01d6___RS_GLSp 7316.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d46dd43c-2fdf-4235-bada-e7a2c5a04ec0___RS_GLSp 9273.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d4bf70c0-f7fe-4921-9944-a89717811183___RS_GLSp 4373.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d4c4842e-417a-4cc9-8fd5-40c618ddf483___RS_GLSp 4290.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d51d9b23-0d18-472f-932a-c6b86796b596___RS_GLSp 4500 copy 2.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d55fc5ff-b6d1-4eb9-8811-6b039c38f06d___RS_GLSp 9268.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d58e8f58-8a71-4d49-a183-5026f861be1b___RS_GLSp 4563.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d5c6e7d2-c531-4ef2-adb5-987d705923bb___RS_GLSp 4657 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d63f0a92-e489-4acd-b5df-847a83172abc___RS_GLSp 4607.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d703fb4d-1b5e-4fde-8cb9-d639a884e3ee___RS_GLSp 4401.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d7a856cb-b30e-4c26-9814-ce6ca9a9f188___RS_GLSp 4676.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d80bf184-8e5b-41db-a7a0-0784964e0fd2___RS_GLSp 4630.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d890fad9-fcde-4ed6-be88-10e61735cd9c___RS_GLSp 4368.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d9b6d600-26a3-4f19-9489-4d8be835782a___RS_GLSp 4425.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d9d2f7df-7161-4d20-b0ee-48f8dc8683de___RS_GLSp 9313.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\da87ef8d-d7ac-409e-9482-a85173ed8922___RS_GLSp 4454.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dbc02d2a-f3ba-47d8-b79b-744210aa69fc___RS_GLSp 4556.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dc6a4225-a2a5-4eb8-bd41-852c00def800___RS_GLSp 4388.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dc846417-563a-4e11-b4ba-b093db6af0b7___RS_GLSp 4430.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dcfbea5d-0fe7-460b-bd16-3878cef2da71___RS_GLSp 4482.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dda4a05e-e5cd-471b-9c6b-38f589d863dd___RS_GLSp 4491 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\de3ae60a-a0f9-45cd-b803-edb41b29a42d___RS_GLSp 7286.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\de4b44f2-76c6-40bf-b48a-d69d458bb68d___RS_GLSp 4638 copy 2.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\de571dd2-b61a-488d-8c1a-c95b72720109___RS_GLSp 4647.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\de66a37b-002d-4e21-8f4a-a34976b74892___RS_GLSp 9283.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\df225045-fc7e-4207-a8fa-072f0f262b8b___RS_GLSp 4674.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\dfe650bb-d16a-47ed-85d2-25abcbd0f152___RS_GLSp 4612.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e10b0d3a-440b-46cd-a7f4-351196dcd1df___RS_GLSp 4323.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e16bfc88-93b9-4036-b77f-614967a4ee2f___RS_GLSp 4652.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e2199152-0f4e-44bf-8edd-4c4392494b8b___RS_GLSp 4578.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e3d043b6-c62b-4e04-8878-fe26f20025e9___RS_GLSp 9360.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e415586a-efd4-402a-90dc-5a417ba95313___RS_GLSp 4448.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e42bbd37-0236-423a-9d85-6f01e27e7d79___RS_GLSp 9324.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e4be1210-e9dc-44d0-8674-2dc7ecac0acc___RS_GLSp 4659.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e5021ce3-49e4-4b43-88e4-fdb1d98ede70___RS_GLSp 4695.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e50fa094-ce6d-475b-91e7-55266a2677ac___RS_GLSp 4379 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e5d4ffee-90c7-4a04-8fa8-61e496dfefc3___RS_GLSp 4367.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e669b168-a25c-4770-9d2b-a89e3e6c421a___RS_GLSp 4463.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e728b124-21b4-4022-aed0-3608564f6b6f___RS_GLSp 4473.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e760af68-e885-46b4-a823-c4faf290c9d0___RS_GLSp 7299.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e83678ff-832f-45eb-b95b-766701e6c051___RS_GLSp 9285.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\e90fe656-399f-4863-8014-03dc30e84f8c___RS_GLSp 4326 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\eb6de968-972f-4350-adb2-45196cf94252___RS_GLSp 7329.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\eb963671-b486-4f91-9e7a-8315b81c13fc___RS_GLSp 4287 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\eba7c3d9-7e8e-4cfc-9a84-7eb39671d480___RS_GLSp 9318.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ebf90794-7915-4842-8548-f91f6c2bbf72___RS_GLSp 4471.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ec76caa7-e1a4-440e-9b4c-3ee355aac33b___RS_GLSp 4479.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\eca81238-4c71-4982-a1a7-80c16852c299___RS_GLSp 4467 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ed054cc0-58f1-4ca0-a369-2c04ffba43b0___RS_GLSp 4657.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ed2d6237-f67a-4a5b-bd44-f122388bcd80___RS_GLSp 4620 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\eda51a46-b237-47c4-b19f-97463e2c303a___RS_GLSp 4618.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
